RMP,dV/dtmax,APA,APD20,APD40,APD50,APD90,APDtri,CTA,CTmax,CTD50,CTD90,CTDtri,CTD,Gender,class
-77.139,229.7,83.019,19.7,46.154,80.154,236.15,156,83.094,231.62,337.15,702.15,365,149.47,0
-77.917,253.15,85.769,23.993,49.392,84.392,231.39,147,87.919,239.04,326.39,690.39,364,152.11,0
-78.05,240.93,83.55,26.64,48.972,82.972,233.97,151,100.99,254.25,321.97,690.97,369,154.37,0
-79.273,272.96,87.113,22.092,45.723,78.723,203.72,125,115.24,265.67,309.72,681.72,372,151.72,0
-78.764,281.38,88.622,24.942,46.007,78.922,215.87,136.95,121.14,275.43,299.87,664.87,365,155.37,0
-78.508,228.16,84.302,27.689,49.412,83.412,224.41,141,103.57,255.36,314.41,680.41,366,152.88,0
-78.06,243.8,85.175,22.186,45.251,80.251,229.25,149,96.515,240.35,295.25,645.25,350,144.57,0
-78.641,248.1,85.48,21.204,45.881,78.881,213.88,135,79.154,225.88,320.88,680.21,359.33,147.44,0
-77.542,245.32,84.882,19.643,45.847,79.847,232.85,153,84.59,234.93,335.85,700.85,365,151.38,0
-78.339,237.84,84.037,26.787,47.999,79.999,215.94,135.94,112.38,263.9,319.94,693.94,374,152.83,0
-78.476,257.2,86.885,28.272,49.949,83.949,219.95,136,102.88,262.14,326.59,700.59,374,160.51,0
-78.034,236.94,84.203,18.74,44.737,78.737,223.21,144.47,67.363,207.25,333.21,691.21,358,140.58,0
-78.368,248.63,86.179,25.464,47.151,79.151,218.38,139.23,101.21,258.2,324.38,693.38,369,158.11,0
-78.256,228.93,84.018,30.077,53.077,87.077,228.08,141,99.78,250.37,322.08,690.08,368,151.62,0
-78.435,241.56,85.362,23.234,47.842,79.842,214.4,134.55,83.718,236.28,332.4,697.4,365,153.54,0
-78.202,237.47,83.82,21.16,44.709,78.709,224.71,146,94.011,240.08,323.71,693.71,370,147.07,0
-78.553,222.37,82.559,23.882,45.954,78.954,222.78,143.82,82.72,231.06,339.78,710.78,371,149.39,0
-77.666,221.19,81.911,24.19,46.816,79.816,233.82,154,95.825,250.64,350.82,725.82,375,156.24,0
-78.591,247.98,85.429,21.847,46.577,78.577,207.58,129,94.428,248.21,332.58,706.58,374,154.88,0
-78.683,231.02,83.898,27.457,49.175,83.175,225.32,142.14,98.509,244.4,342.32,722.32,380,147.08,0
-78.318,272.55,86.708,21.869,45.432,78.432,222.43,144,114.91,273.48,320.43,695.43,375,159.92,0
-77.932,222.34,82.859,26.789,47.785,79.785,231.78,152,97.676,248.78,327.78,697.78,370,152.2,0
-77.471,231.43,83.345,25.123,48.288,81.288,235.29,154,104.09,254.72,323.29,693.29,370,151.84,0
-77.649,245.29,85.504,25.923,48.843,82.843,236.84,154,97.065,249.38,306.84,660.84,354,153.26,0
-78.818,242.01,84.476,23.059,45.246,80.246,218.25,138,104.9,250.82,281.25,627.25,346,146.56,0
-77.344,268.45,84.944,18.284,43.914,78.914,231.25,152.33,108.13,265.71,304.25,668.25,364,158.54,0
-78.35,249.07,85.757,30.612,51.612,84.612,222.61,138,113.08,266.67,298.61,660.61,362,154.51,0
-78.582,243.01,84.496,22.666,45.266,78.266,217.27,139,86.359,231.52,302.27,659.27,357,145.92,0
-78.59,287.18,88.147,21.336,45.456,78.456,215.61,137.15,94.906,244.68,338.61,714.61,376,150.94,0
-78.586,236.13,84.446,25.025,47.093,82.093,218.09,136,109.18,259.41,315.09,684.09,369,151.37,0
-78.289,279.97,88.476,26.355,49.127,83.127,226.13,143,116.8,269.37,307.13,673.13,366,153.76,0
-78.285,255.17,85.674,25.991,48.495,81.495,222.26,140.77,106.5,271.12,315.26,680.26,365,165.61,0
-77.457,234.41,82.813,25.632,46.531,78.531,233.53,155,109.93,266.15,337.53,716.53,379,157.79,0
-79.234,245.2,85.198,26.629,48.192,80.192,209.19,129,93.107,245.94,331.19,703.19,372,153.95,0
-79.003,276.42,87.091,17.664,45.409,80.409,215.41,135,85.959,232.59,316.41,679.41,363,147.51,0
-78.802,260.43,85.181,24.358,47.854,80.854,216.85,136,90.664,240.3,327.85,698.85,371,150.72,0
-78.192,227.97,84.116,30.065,52.008,86.008,233.01,147,99.916,248.55,316.01,682.01,366,149.65,0
-78.282,224.9,83.994,28.186,48.96,81.96,223.96,142,92.447,247.53,327.96,692.96,365,155.95,0
-77.706,225.11,83.305,22.186,46.158,79.158,225.16,146,82.1,224.15,337.16,707.16,370,143.07,0
-77.921,228.15,83.721,27.512,48.332,81.332,233.98,152.65,114.05,267,304.98,670.98,366,153.95,0
-77.854,234.49,84.134,28.702,49.595,82.595,236.23,153.64,109.77,266.06,314.23,682.23,368,157.37,0
-77.934,228.3,82.907,26.202,47.727,82.727,236.73,154,102.32,246.93,315.73,688.73,373,145.5,0
-77.823,280.3,87.531,26.844,49.844,83.844,228.84,145,119.42,284.02,302.84,665.84,363,165.72,0
-77.319,238.37,85.33,23.015,47.482,80.482,233.48,153,88.154,247.48,360.48,735.48,375,160.66,0
-78.346,224.91,83.119,26.647,47.566,80.566,224.57,144,89.981,232.98,308.57,668.57,360,143.64,0
-79.163,259.82,87.514,19.351,43.893,79.893,212.89,133,87.918,224.65,329.89,697.89,368,137.58,0
-77.744,237.74,83.717,22.055,45.967,78.967,229.98,151.01,96.209,254.53,320.98,686.98,366,159.35,0
-78.268,245.19,85.74,28.346,50.227,84.227,226.41,142.18,110.48,268.69,300.41,658.41,358,159.19,0
-78.173,248.66,84.701,27.025,47.716,82.716,238.72,156,123.72,275.41,289.72,647.72,358,152.73,0
-78.905,240.49,84.403,28.081,50.937,82.937,211.66,128.73,83.236,227.5,324.66,694.66,370,145.24,0
-78.047,247.53,85.587,27.865,48.652,81.652,234.65,153,106.87,263.95,328.65,700.65,372,158.41,0
-77.985,230.62,82.196,25.057,46.734,80.734,235.73,155,101.72,251.06,296.73,654.73,358,150.22,0
-78.16,251.91,87.193,35.826,58.826,92.826,232.83,140,127.72,287.18,298.83,661.83,363,160.62,0
-77.735,248.22,85.281,22.015,46.371,82.371,236.37,154,89.357,232.56,326.37,693.37,367,144.17,0
-78.454,246.38,85.131,26.159,48.374,81.374,223.37,142,105.38,259.69,308.37,672.37,364,155.38,0
-77.818,248.03,84.751,21.04,45.685,79.685,226.96,147.27,91.028,246.64,328.96,693.96,365,156.68,0
-78.106,242.33,85.254,32.519,53.519,86.519,227.87,141.35,115.16,274.55,282.87,632.87,350,160.2,0
-78.257,252.04,85.772,25.894,47.631,80.631,224.63,144,104.44,254.22,316.63,685.63,369,150.9,0
-78.269,252.88,85.284,24.904,47.162,81.162,229.16,148,98.32,253.66,324.16,691.16,367,156.37,0
-78.32,235.42,84.589,25.477,47.832,82.832,228.65,145.81,110.94,254.32,276.65,621.65,345,144.02,0
-76.943,221.94,82.417,26.37,47.862,78.862,237.73,158.87,92.605,255.16,345.73,718.73,373,163.89,0
-78.958,239.3,84.07,25.625,47.577,79.577,212.58,133,92.74,240.71,321.58,692.58,371,148.97,0
-79.186,247.44,85.863,25.792,47.22,79.22,205.22,126,98.605,253.38,321.22,688.22,367,155.81,0
-78.413,252.41,85.803,27.469,47.214,80.202,226.2,146,129.5,277.52,279.2,635.2,356,149.03,0
-78.644,269.56,86.061,18.63,46.982,82.982,218.98,136,106.57,251.9,314.98,685.98,371,146.4,0
-76.809,221.52,82.527,25.86,47.617,79.617,239.5,159.88,96.235,249.55,334.5,705.5,371,154.34,0
-78.701,227.27,83.774,31.607,54.662,90.662,228.66,138,134.41,286.71,295.66,661.66,366,153.52,0
-78.099,234.65,86.209,25.959,48.583,78.583,213.58,135,88.651,248.91,361.58,737.58,376,161.52,0
-77.511,270.31,87.181,25.836,46.468,80.468,234.83,154.37,133.67,288.41,295.83,660.83,365,155.96,0
-77.975,243.79,85.087,25.945,48.856,82.856,223.86,141,101.86,258.9,330.86,703.86,373,158.19,0
-78.555,227,83.115,28.295,49.041,79.041,209.04,130,92.854,258.14,334.04,706.04,372,166.3,0
-77.781,251.67,84.479,17.08,44.256,79.256,227.62,148.36,92.025,238.84,333.62,706.62,373,147.96,0
-78.664,271.71,87.102,27.406,46.884,78.884,222.28,143.4,140.54,301.49,283.28,645.28,362,162.12,0
-78.201,235.02,84.256,26.252,47.757,79.757,226.76,147,114.24,271.2,330.76,710.76,380,158.4,0
-78.337,224.83,82.379,25.239,47.292,81.292,231.29,150,103.57,256.4,329.29,704.29,375,154.02,0
-77.953,228.34,83.29,27.712,48.414,80.414,226.86,146.45,97.921,255.31,351.86,731.86,380,158.87,0
-77.828,233.08,82.494,16.733,44.827,81.827,229.83,148,74.549,214.87,304.83,653.83,349,141,0
-78.482,237.5,84.199,26.069,46.284,78.284,221.28,143,121.48,277.5,298.28,664.28,366,157.17,0
-77.921,244.78,84.978,23.658,46.322,81.322,234.32,153,99.767,254.77,320.32,686.32,366,156,0
-78.504,239.36,83.589,26.641,47.957,81.957,225.96,144,126.01,280.51,293.96,657.96,364,155.72,0
-78.201,221.9,83.045,27.204,48.784,82.784,233.82,151.04,108.91,259.88,299.82,659.82,360,151.94,0
-78.329,248.01,85.235,26.483,49.075,81.075,224.63,143.55,93.656,248.95,352.12,731.12,379,156.62,0
-77.831,221.95,82.157,21.982,46.415,80.415,227.19,146.77,78.276,224.17,341.19,707.19,366,146.72,0
-78.695,244.94,85.853,27.023,47.84,78.84,207.87,129.03,98.631,246.84,292.87,647.87,355,148.93,0
-78.098,241.22,85.24,28.057,50.929,86.929,234.93,148,107.3,261.55,301.93,658.93,357,155.15,0
-78.353,242.64,84.572,22.694,47.3,80.3,216.3,136,74.724,221.51,353.3,724.3,371,147.75,0
-77.54,227.08,82.104,22.375,46.677,80.677,234.61,153.93,96.562,239.36,309.61,673.61,364,143.6,0
-78.886,275.07,88.174,27.603,49.45,83.45,218.45,135,117.88,273.56,317.45,691.45,374,157.06,0
-78.749,270.83,87.628,19.796,46.363,80.363,209.36,129,76.724,220.65,354.36,724.36,370,144.95,0
-78.317,249.33,85.715,28.73,51.485,86.485,229.81,143.33,105.75,256.12,310.81,675.81,365,151.42,0
-78.164,220.77,82.698,25.917,46.972,78.972,224.97,146,88.898,240.02,306.97,664.97,358,151.86,0
-78.188,222.64,82.673,27.825,48.69,79.69,225.69,146,89.842,242.09,323.69,689.69,366,153.29,0
-78.51,239.34,85.057,29.957,50.957,83.957,226.96,143,125.32,282.66,296.96,661.96,365,158.48,0
-79.04,262.2,86.288,18.698,43.722,78.722,210.54,131.82,96.341,240.84,321.54,692.54,371,145.55,0
-78.173,269.47,86.476,20.972,47.021,83.021,232.02,149,111.5,267.13,311.02,677.02,366,156.74,0
-78.628,257.05,85.647,18.98,45.762,79.762,217.76,138,71.315,217.02,346.76,710.76,364,146.62,0
-76.738,240.85,83.617,23.859,46.308,79.308,239.31,160,96.184,251.47,327.31,696.31,369,156.3,0
-77.565,233.87,83.072,22.307,45.313,78.313,235.15,156.83,97.581,247.88,326.15,698.15,372,151.36,0
-77.998,231.53,84.359,21.762,44.191,78.191,228.19,150,92.99,241.45,332.19,699.19,367,149.48,0
-76.979,226.07,83.271,23.191,46.689,79.689,239.69,160,95.877,248.45,338.69,712.69,374,153.83,0
-77.889,233.38,84.123,22.403,44.341,80.341,236.71,156.37,106.87,249.48,291.71,642.71,351,143.43,0
-78.218,241.84,84.951,31.849,51.727,84.727,230.73,146,142.02,298.92,285.73,647.73,362,158.09,0
-78.401,237.61,83.926,23.596,45.372,80.372,230.54,150.17,108.73,255.7,323.54,697.54,374,148.36,0
-78.08,225.11,84.09,34.33,56.33,89.33,234.33,145,98.767,243.37,303.33,662.33,359,145.41,0
-77.815,220.77,82.202,23.509,47.063,78.063,226.06,148,73.358,226.98,351.06,723.06,372,154.48,0
-78.164,230.24,83.544,24.834,46.686,79.686,223.69,144,97.508,242.78,307.69,669.69,362,146.2,0
-78.694,240.46,85.881,28.209,48.047,78.047,211.94,133.9,98.678,252.33,322.94,692.94,370,154.81,0
-77.915,230.77,84.126,24.339,47.927,79.927,228.93,149,93.733,251.16,343.93,716.93,373,158.51,0
-78.332,248,84.657,17.737,44.255,80.255,223.16,142.91,74.488,218.11,335.16,696.16,361,144.57,0
-78.001,243.75,84.456,21.536,46.742,79.742,228.74,149,78.227,222.62,353.74,725.74,372,145.56,0
-77.742,225.72,83.572,23.766,46.931,78.931,226.93,148,80.045,229.09,331.93,694.93,363,149.93,0
-79.206,232.73,83.716,30.141,48.505,81.505,218.51,137,126.67,276.71,285.51,649.51,364,151.12,0
-78.526,223.2,83.03,20.309,45.221,80.221,220.22,140,97.162,247.18,319.22,682.22,363,150.94,0
-78.229,227.85,84.852,30.727,53.727,90.727,239.73,149,110.57,260.31,325.73,697.73,372,151.02,0
-78.045,220.28,83.049,26.275,46.539,79.539,228.48,148.95,100.04,242.31,326.48,696.48,370,143.42,0
-77.584,239.16,85.6,27.463,50.181,83.181,228.18,145,88.449,240.33,328.18,693.18,365,152.83,0
-78.733,261.17,87.134,22.875,45.49,78.49,212.49,134,90.089,239.25,316.49,678.49,362,150.08,0
-78.629,229.32,83.596,29.503,50.383,83.383,223.53,140.15,96.911,243.65,317.53,686.53,369,147.82,0
-78.201,240.51,84.606,28.374,51.179,82.179,225.18,143,95.328,249.72,360.18,743.18,383,155.86,0
-78.539,236.13,84.858,28.685,50.571,84.571,226.45,141.87,103.47,256.09,311.45,675.45,364,153.59,0
-78.14,258.49,86.319,25.352,47.806,81.806,229.49,147.68,94.961,245.02,301.49,655.49,354,150.81,0
-78.649,267.18,86.677,19.367,45.134,80.134,218.56,138.43,91.831,241.09,322.56,688.56,366,150.31,0
-78.217,228.59,83.448,25.669,47.773,79.773,220.71,140.94,84.891,235.28,336.71,706.71,370,151.39,0
-78.286,242.95,84.721,24.219,48.352,82.352,223.35,141,87.638,234.73,342.35,716.35,374,148.3,0
-78.057,226.68,82.936,25.071,47.362,78.362,223.92,145.55,82.643,238.63,352.92,725.92,373,157.02,0
-78.151,232.88,83.284,22.151,44.02,78.02,222.02,144,81.286,220.36,310.02,668.02,358,139.78,0
-78.095,238.24,84.648,30.809,51.809,84.809,235.81,151,106.35,257.86,332.81,709.81,377,152.75,0
-78.581,244.54,85.814,31.314,52.314,86.314,230.31,144,131.05,288.72,298.31,663.31,365,158.95,0
-78.056,230.4,84.058,24.219,46.966,78.966,224.97,146,70.256,221.62,369.97,740.97,371,152.39,0
-77.563,245.86,85.173,25.755,49.627,83.627,235.63,152,102.33,254.36,294.63,646.63,352,152.83,0
-78.206,244.55,85.409,24.572,48.5,81.5,228.98,147.48,82.977,232.99,349.98,719.98,370,151.13,0
-78.189,256.89,85.808,25.226,45.375,78.375,220.37,142,154.68,317.34,292.37,664.37,372,163.74,0
-79.165,265.26,87.272,29.009,51.009,84.009,215.01,131,116.09,269.61,301.11,668.11,367,154.68,0
-77.736,237.74,84.929,22.248,45.42,78.42,224.64,146.22,99.558,258.65,327.64,696.64,369,160.23,0
-77.925,233.14,82.554,17.226,44.01,79.01,230.01,151,103.07,259.41,328.01,699.01,371,157.39,0
-78.518,272.05,87.908,30.451,52.225,87.225,230.09,142.87,135.61,293.17,290.09,650.09,360,158.76,0
-78.816,285.92,87.805,15.863,42.377,78.377,215.38,137,87.519,235.73,333.38,702.38,369,149.27,0
-77.954,225.03,83.198,22.987,47.917,81.917,225.92,144,81.605,229.99,346.92,719.92,373,149.36,0
-78.541,247.27,84.587,24.046,46.835,79.835,222.98,143.15,94.35,246.56,330.98,701.98,371,153.27,0
-77.974,246.53,85.305,19.464,42.662,78.662,231.66,153,105.38,251.9,291.66,639.66,348,147.32,0
-77.798,231.44,83.095,23.088,46.409,79.409,229.39,149.98,87.699,242.79,318.39,680.39,362,155.97,0
-78.198,244.62,84.23,30.643,54.643,88.643,235.64,147,110.2,265.9,330.64,707.64,377,157.22,0
-79.148,238.28,84.516,29.994,52.994,85.994,213.99,128,79.691,224.39,338.44,709.44,371,145.59,0
-78.042,257.47,86.408,18.638,43.517,78.517,222.52,144,84.631,233.98,317.52,675.52,358,150.22,0
-78.526,252.3,84.653,28.556,48.537,83.537,228.54,145,147.83,298.12,268.54,623.54,355,151.3,0
-77.768,226.89,83.181,23.012,45.457,78.457,230.46,152,102.17,254.17,316.46,681.46,365,153.01,0
-79.174,228.53,83.602,30.133,51.133,83.133,207.13,124,90.494,239.8,334.13,711.13,377,150.35,0
-77.171,220.72,83.021,27.709,50.549,82.549,233.55,151,101.4,255.96,333.55,705.55,372,155.66,0
-78.617,244.28,84.413,27.396,49.089,81.089,219.31,138.22,88.038,238.21,353.31,731.31,378,151.34,0
-78.646,248.81,84.925,22.306,46.327,78.327,212.33,134,85.463,238.15,328.33,694.33,366,153.7,0
-78.58,221.43,83.012,29.298,49.165,82.165,225.16,143,106.3,252.89,304.16,671.16,367,147.54,0
-78.068,255.11,85.645,21.293,47.613,83.613,233.63,150.01,95.69,247.98,334.63,705.63,371,153.53,0
-78.441,254.27,85.646,25.443,47.108,80.108,228.11,148,119.77,274.17,310.11,681.11,371,155.65,0
-77.809,241.8,86.112,27.528,48.306,81.306,231.31,150,117.69,275.73,323.31,696.31,373,159.29,0
-78.841,253.35,85.998,22.295,49.577,84.577,220.58,136,87.393,238.26,346.58,721.58,375,151.87,0
-78.799,228.35,83.852,27.771,50.204,85.204,220.2,135,100.32,247.07,294.2,649.2,355,147.53,0
-78.077,238.02,84.902,31.591,54.591,89.591,239.59,150,97.254,244.39,329.59,701.59,372,148.34,0
-78.262,245.82,85.279,27.998,49.998,82.998,224.88,141.88,98.64,249.57,300.88,657.88,357,151.82,0
-78.578,238.54,84.592,22.513,47.966,82.966,219.97,137,85.809,239.55,338.97,704.97,366,154.78,0
-78.591,238.87,84.449,29.366,49.342,80.342,221.23,140.88,100.61,255.05,333.23,708.23,375,155.6,0
-78.925,222.56,82.281,25.495,48.443,83.443,219.67,136.22,90.897,227.36,312.67,678.67,366,137.36,0
-77.784,249.1,86.091,23.913,46.021,80.021,234.02,154,106.43,256.77,305.02,665.02,360,151.25,0
-78.238,250.28,85.063,22.438,46.508,80.508,226.51,146,96.918,244.49,319.51,685.51,366,148.61,0
-79.235,249.53,86.873,29.203,51.122,86.122,216.12,130,90.989,230.96,299.12,654.12,355,140.75,0
-78.145,238.93,85.388,32.752,54.752,88.752,235.09,146.34,95.245,249.06,340.09,712.09,372,154.97,0
-78.295,227.26,84.189,30.17,52.17,84.17,227.79,143.62,86.752,241.37,336.79,703.79,367,155.74,0
-78.294,250.18,84.63,17.822,43.746,78.746,220.75,142,84.907,228.26,330.75,697.75,367,144.36,0
-78.992,256.89,87.27,34.095,57.243,93.243,232.24,139,139.76,286.17,270.24,618.24,348,147.38,0
-77.724,248.14,84.684,25.499,46.057,79.057,239.06,160,119.51,273.97,304.06,669.06,365,155.74,0
-78.918,229.12,83.758,27.908,48.755,81.755,218.1,136.34,95.377,240.07,307.1,671.1,364,145.62,0
-77.803,223.43,82.746,25.021,48.892,80.892,224.15,143.26,92.561,252.98,356.15,732.15,376,161.83,0
-78.154,268.82,88.299,30.394,53.334,88.334,235.33,147,130.16,293.63,339.33,720.33,381,165.17,0
-78.782,246.5,85.503,23.791,46.359,79.359,219.36,140,93.648,243.01,320.36,686.36,366,150.35,0
-79.864,257.63,87.281,24.738,46.948,78.948,191.95,113,97.293,248.02,315.95,684.95,369,151.63,0
-78.785,239.01,85.372,27.625,50.331,84.331,220.33,136,107.98,262.26,324.33,696.33,372,155.53,0
-77.759,225.32,82.866,21.483,45.956,78.956,230.07,151.12,90.345,245.74,337.07,706.07,369,156.58,0
-78.575,261.7,86.821,22.992,47.506,79.506,215.51,136,91.653,246.9,339.51,711.51,372,156.27,0
-77.59,237.83,84.803,27.309,50.026,84.026,236.03,152,90.754,250.03,337.03,706.03,369,160.2,0
-77.793,232.64,83.267,22.556,45.355,79.355,232.35,153,101.07,253.75,334.35,707.35,373,153.75,0
-79.139,257.12,85.507,26.065,48.28,80.28,211.28,131,117.38,271.62,319.28,694.28,375,155.67,0
-78.604,234.63,84.374,24.892,48.821,81.821,215.82,134,84.403,241.95,348.82,720.82,372,158.71,0
-78.245,259.51,86.999,24.885,47.325,80.325,218.33,138,100.69,250.9,305.33,664.33,359,151.09,0
-78.032,267.46,86.876,23.293,48.935,84.935,229.94,145,103.1,254.5,301.94,659.94,358,152.24,0
-77.621,262.38,85.651,24.287,47.446,80.446,236.45,156,104.91,259.97,317.45,686.45,369,156.24,0
-78.272,234.74,83.352,23.168,47.24,80.24,221.24,141,76.312,225.79,355.24,730.24,375,150.56,0
-77.094,222.07,83.17,27.431,45.896,78.896,238.16,159.26,144.7,298.22,294.16,662.16,368,154.67,0
-78.09,268.75,87.245,18.53,44.515,80.515,225.36,144.84,85.804,235.62,335.36,704.36,369,150.84,0
-78.506,240.6,84.157,26.306,46.271,81.271,227.27,146,128.75,274.05,266.27,610.27,344,146.1,0
-78.023,249.05,85.772,25.553,46.942,79.942,223.94,144,121.79,277.16,315.94,688.94,373,156.84,0
-78.316,221.78,82.688,30.329,51.329,84.329,229.33,145,118.21,278.12,314.33,687.33,373,160.93,0
-79.308,246.73,85.42,20.827,46.538,82.538,208.54,126,92.249,240.67,301.54,656.54,355,149.16,0
-78.483,280.69,88.389,23.115,45.162,78.162,217.16,139,110.41,263.44,316.16,686.16,370,154.21,0
-78.576,263.13,88.416,28.825,53.016,87.016,221.02,134,87.603,242.35,341.02,711.02,370,155.81,0
-78.266,265.61,86.244,26.527,48.8,83.8,232.91,149.11,115.73,270.04,334.91,713.91,379,156.04,0
-77.926,238.54,84.486,26.559,48.981,78.981,222.98,144,83.732,242.16,335.98,703.98,368,159.43,0
-77.588,225.07,83.705,28.399,49.399,82.399,235.42,153.02,97.185,245.64,304.42,659.42,355,149.27,0
-77.024,232.8,84.271,20.862,45.03,78.03,238.03,160,88.357,243.62,330.03,694.03,364,156.12,0
-78.193,251.18,85.998,24.104,47.209,80.209,227.21,147,111.49,270.99,344.21,724.21,380,161.02,0
-78.677,254.86,85.649,20.341,43.856,78.856,221.74,142.88,113.71,259.3,291.74,647.74,356,146.37,0
-78.128,242.65,85.961,22.689,46.878,79.878,222.88,143,96.814,247.83,332.02,701.02,369,152.18,0
-77.687,248.8,84.765,20.342,46.924,80.924,228.92,148,81.903,228.39,326.92,689.92,363,147.42,0
-77.322,250.97,84.348,21.847,47.596,83.596,239.49,155.89,97.904,250.59,319.49,684.49,365,153.77,0
-78.275,251.32,85.751,24.077,48.466,81.466,221.2,139.74,81.517,237.83,339.2,705.2,366,157.23,0
-78.403,221.91,83.993,28.311,49.175,85.175,230.39,145.21,109.87,253.47,304.39,666.39,362,144.53,0
-77.341,222.25,82.317,24.023,47.486,81.486,237.49,156,65.311,207.77,356.49,722.49,366,143.32,0
-78.364,222.74,82.756,27.187,49.61,84.61,230.6,145.99,86.136,222.41,316.6,682.6,366,137.13,0
-78.639,259.6,86.384,20.404,46.503,80.503,214.5,134,82.186,233.97,339.5,709.5,370,152.79,0
-77.652,247.8,85.389,18.347,45.702,80.702,230.7,150,85.16,241.84,326.7,685.7,359,157.42,0
-77.639,235.65,84.647,24.663,46.548,78.548,229.55,151,91.404,243.54,349.55,727.55,378,153.38,0
-77.446,225.71,82.536,20.867,44.472,78.472,236.78,158.31,86.54,231.91,343.78,716.78,373,146.49,0
-77.751,231.46,84.169,25.224,47.46,79.46,227.04,147.58,77.442,233.68,351.04,718.04,367,157.26,0
-78.359,264.12,87.148,22.462,46.493,81.493,222.49,141,93.322,246,328.49,698.49,370,153.71,0
-77.73,253.54,83.964,20.948,45.459,80.459,234.46,154,97.03,247.2,323.46,692.46,369,151.21,0
-78.301,227.13,83.545,32.837,52.142,85.142,234.14,149,157.77,317.43,293.14,667.14,374,161.11,0
-77.563,238.39,84.421,27.14,51.348,84.348,233.35,149,89.619,243.7,334.35,701.35,367,155.18,0
-78.804,268.58,87.25,26.283,46.524,80.524,218.52,138,126.83,276.51,282.52,640.52,358,150.75,0
-77.747,257.35,86.091,30.125,54.545,87.545,236.55,149,98.324,257.61,344.55,717.55,373,160.73,0
-77.814,246.73,85.554,20.634,46.195,80.195,225.67,145.47,81.884,231.99,348.67,719.67,371,151.2,0
-78.197,229.58,84.287,30.466,52.466,86.466,236.82,150.36,105.91,257.94,329.96,700.96,371,153.33,0
-77.008,240.87,83.955,16.906,42.84,78.84,233.84,155,77.992,223.59,335.84,696.84,361,146.4,0
-78.232,266.78,87.805,27.939,47.4,79.4,223.4,144,110.61,263.01,331.4,706.4,375,153.87,0
-79.082,224.61,83.599,28.715,48.593,80.593,210.59,130,105.44,257.49,315.59,685.59,370,153.16,0
-77.731,224.15,83.781,23.141,47.414,82.414,235.29,152.88,87.562,230.96,305.29,655.29,350,144.08,0
-77.603,243.24,84.322,25.69,49.173,81.173,228.17,147,100.52,258.67,335.17,708.17,373,159.53,0
-78.556,234.33,83.514,26.901,49.159,80.159,214.16,134,91.595,245.25,333.16,706.16,373,154.78,0
-78.395,260.51,86.154,21.553,46.834,80.834,223.83,143,70.979,221.47,342.83,706.83,364,151.22,0
-78.087,245.7,84.372,25.488,47.963,80.963,231.96,151,96.054,245.65,325.96,696.96,371,150.7,0
-78.49,244.65,85.077,25.47,50.515,89.515,237.58,148.06,91.457,236.09,323.58,687.58,364,145.64,0
-78.034,223.45,83.597,29.467,50.467,82.467,232.47,150,91.846,245.4,341.47,711.47,370,154.6,0
